user_id,event_name,event_time,device_type,country,session_duration,event_date,event_day,event_step
19326,add_to_cart,2024-03-18,Android,unknown,143.0,2024-03-18,Monday,6
1239,search,2024-02-08,Android,UK,894.0,2024-02-08,Thursday,4
7464,search,2024-04-23,unknown,India,1084.0,2024-04-23,Tuesday,4
1671,app_open,2024-01-15,iOS,India,544.0,2024-01-15,Monday,1
3461,search,2024-02-08,Android,India,272.0,2024-02-08,Thursday,4
19490,login,2024-01-03,Android,India,91.0,2024-01-03,Wednesday,3
2087,app_open,2024-02-13,Web,India,991.0,2024-02-13,Tuesday,1
7776,login,2024-03-15,Android,UK,220.0,2024-03-15,Friday,3
10334,search,2024-03-01,iOS,USA,1155.0,2024-03-01,Friday,4
6124,checkout,2024-03-10,Web,India,1296.0,2024-03-10,Sunday,7
13151,view_product,2024-04-19,unknown,unknown,283.0,2024-04-19,Friday,5
17525,app_open,2024-05-08,Android,India,1339.0,2024-05-08,Wednesday,1
17780,signup,2024-04-05,iOS,UK,1059.0,2024-04-05,Friday,2
18939,purchase,2024-02-24,unknown,USA,507.0,2024-02-24,Saturday,8
8054,checkout,2024-02-29,Android,USA,146.0,2024-02-29,Thursday,7
11700,signup,2024-03-25,Android,USA,1095.0,2024-03-25,Monday,2
2028,add_to_cart,2024-04-17,Android,USA,1522.0,2024-04-17,Wednesday,6
11368,purchase,2024-04-14,iOS,unknown,1209.0,2024-04-14,Sunday,8
18054,login,2024-01-26,Android,UK,1714.0,2024-01-26,Friday,3
17122,search,2024-02-03,Web,USA,530.0,2024-02-03,Saturday,4
5594,login,2024-02-29,iOS,Germany,1681.0,2024-02-29,Thursday,3
15611,add_to_cart,2024-04-18,iOS,Germany,1691.0,2024-04-18,Thursday,6
14394,add_to_cart,2024-06-27,iOS,UK,459.0,2024-06-27,Thursday,6
2855,signup,2024-02-26,unknown,USA,1721.0,2024-02-26,Monday,2
17319,checkout,2024-03-12,iOS,India,1374.0,2024-03-12,Tuesday,7
15985,app_open,2024-04-29,Android,unknown,1123.0,2024-04-29,Monday,1
11270,purchase,2024-04-05,Android,Germany,444.0,2024-04-05,Friday,8
14597,login,2024-01-26,Web,unknown,493.0,2024-01-26,Friday,3
10880,purchase,2024-06-09,iOS,India,285.0,2024-06-09,Sunday,8
17953,search,2024-06-10,Web,unknown,507.0,2024-06-10,Monday,4
13886,signup,2024-06-19,unknown,unknown,1595.0,2024-06-19,Wednesday,2
18530,purchase,2024-05-06,iOS,USA,693.0,2024-05-06,Monday,8
12966,app_open,2024-02-07,Android,India,59.0,2024-02-07,Wednesday,1
7514,login,2024-04-02,unknown,UK,701.0,2024-04-02,Tuesday,3
5900,app_open,2024-05-23,iOS,UK,1794.0,2024-05-23,Thursday,1
13601,view_product,2024-06-13,Android,USA,1411.0,2024-06-13,Thursday,5
17411,signup,2024-02-15,iOS,USA,434.0,2024-02-15,Thursday,2
16301,checkout,2024-01-27,iOS,India,867.0,2024-01-27,Saturday,7
6349,login,2024-06-07,iOS,USA,358.0,2024-06-07,Friday,3
2029,app_open,2024-05-24,unknown,USA,1492.0,2024-05-24,Friday,1
7616,checkout,2024-06-01,Android,India,185.0,2024-06-01,Saturday,7
2996,purchase,2024-05-29,Android,India,540.0,2024-05-29,Wednesday,8
18725,login,2024-03-03,unknown,UK,311.0,2024-03-03,Sunday,3
16693,checkout,2024-06-23,Android,Germany,545.0,2024-06-23,Sunday,7
19471,search,2024-02-23,Web,UK,985.0,2024-02-23,Friday,4
1374,purchase,2024-04-30,Android,India,112.0,2024-04-30,Tuesday,8
12561,purchase,2024-04-23,Web,India,849.0,2024-04-23,Tuesday,8
4045,search,2024-03-17,unknown,India,743.0,2024-03-17,Sunday,4
15728,login,2024-05-03,Android,unknown,1318.0,2024-05-03,Friday,3
14838,signup,2024-04-19,Android,India,1768.0,2024-04-19,Friday,2
6949,add_to_cart,2024-04-05,unknown,unknown,840.0,2024-04-05,Friday,6
1805,purchase,2024-04-12,Web,UK,1089.0,2024-04-12,Friday,8
7352,login,2024-05-14,Android,India,932.0,2024-05-14,Tuesday,3
7470,checkout,2024-05-16,Android,USA,987.0,2024-05-16,Thursday,7
1278,login,2024-05-27,iOS,Germany,142.0,2024-05-27,Monday,3
2405,login,2024-06-08,Web,India,1773.0,2024-06-08,Saturday,3
9979,login,2024-04-06,Android,UK,1293.0,2024-04-06,Saturday,3
8150,signup,2024-02-15,Web,USA,1269.0,2024-02-15,Thursday,2
18716,view_product,2024-06-06,Android,India,478.0,2024-06-06,Thursday,5
9065,view_product,2024-06-12,iOS,USA,459.0,2024-06-12,Wednesday,5
13564,app_open,2024-05-23,Web,UK,967.0,2024-05-23,Thursday,1
8992,purchase,2024-01-04,Android,UK,1233.0,2024-01-04,Thursday,8
4449,purchase,2024-02-11,Android,India,195.0,2024-02-11,Sunday,8
1432,signup,2024-06-25,Web,USA,312.0,2024-06-25,Tuesday,2
2009,signup,2024-02-25,Android,USA,395.0,2024-02-25,Sunday,2
8279,checkout,2024-02-12,Web,Germany,855.0,2024-02-12,Monday,7
13041,signup,2024-06-02,iOS,USA,1295.0,2024-06-02,Sunday,2
6191,search,2024-06-28,iOS,USA,1574.0,2024-06-28,Friday,4
9508,signup,2024-03-11,Android,Germany,586.0,2024-03-11,Monday,2
16380,checkout,2024-06-19,iOS,Germany,1357.0,2024-06-19,Wednesday,7
6307,checkout,2024-03-23,iOS,USA,1754.0,2024-03-23,Saturday,7
5216,checkout,2024-03-10,Web,unknown,1145.0,2024-03-10,Sunday,7
2365,search,2024-04-26,Web,USA,1194.0,2024-04-26,Friday,4
7796,view_product,2024-03-15,iOS,India,607.0,2024-03-15,Friday,5
10127,view_product,2024-05-13,Android,USA,1673.0,2024-05-13,Monday,5
12979,search,2024-05-17,Android,USA,383.0,2024-05-17,Friday,4
3768,checkout,2024-06-14,Web,Germany,1488.0,2024-06-14,Friday,7
1495,login,2024-05-08,Web,UK,90.0,2024-05-08,Wednesday,3
4592,purchase,2024-06-20,iOS,India,1353.0,2024-06-20,Thursday,8
3232,view_product,2024-04-06,unknown,USA,269.0,2024-04-06,Saturday,5
9048,login,2024-05-31,Web,India,1563.0,2024-05-31,Friday,3
15667,checkout,2024-04-23,Web,Germany,461.0,2024-04-23,Tuesday,7
14000,app_open,2024-06-05,iOS,India,659.0,2024-06-05,Wednesday,1
7719,search,2024-03-19,Android,India,1318.0,2024-03-19,Tuesday,4
5445,add_to_cart,2024-02-14,unknown,UK,264.0,2024-02-14,Wednesday,6
16173,checkout,2024-06-21,iOS,India,979.0,2024-06-21,Friday,7
3367,app_open,2024-02-18,Web,UK,726.0,2024-02-18,Sunday,1
11776,search,2024-06-15,unknown,UK,15.0,2024-06-15,Saturday,4
7555,app_open,2024-06-03,iOS,USA,225.0,2024-06-03,Monday,1
18289,app_open,2024-05-15,Web,India,1249.0,2024-05-15,Wednesday,1
12419,signup,2024-04-02,Android,USA,1754.0,2024-04-02,Tuesday,2
8900,checkout,2024-06-14,Web,India,124.0,2024-06-14,Friday,7
5597,checkout,2024-02-01,Android,India,479.0,2024-02-01,Thursday,7
14465,checkout,2024-05-10,Web,USA,148.0,2024-05-10,Friday,7
6009,add_to_cart,2024-03-24,Android,unknown,266.0,2024-03-24,Sunday,6
8235,view_product,2024-02-18,iOS,USA,1762.0,2024-02-18,Sunday,5
8958,search,2024-04-15,iOS,UK,1772.0,2024-04-15,Monday,4
6288,view_product,2024-05-30,iOS,unknown,107.0,2024-05-30,Thursday,5
15314,checkout,2024-05-14,Web,USA,1203.0,2024-05-14,Tuesday,7
13998,signup,2024-04-15,Web,USA,1118.0,2024-04-15,Monday,2
7136,view_product,2024-04-25,Web,India,1439.0,2024-04-25,Thursday,5
12195,add_to_cart,2024-03-29,iOS,India,98.0,2024-03-29,Friday,6
7606,purchase,2024-02-01,unknown,USA,1015.0,2024-02-01,Thursday,8
19686,search,2024-04-27,iOS,India,1483.0,2024-04-27,Saturday,4
11666,checkout,2024-06-20,Android,India,1715.0,2024-06-20,Thursday,7
17135,signup,2024-04-14,Android,India,859.0,2024-04-14,Sunday,2
11082,login,2024-05-14,iOS,India,540.0,2024-05-14,Tuesday,3
9498,signup,2024-05-28,Android,India,929.0,2024-05-28,Tuesday,2
8769,add_to_cart,2024-05-11,iOS,India,1413.0,2024-05-11,Saturday,6
15986,search,2024-01-03,Android,UK,1330.0,2024-01-03,Wednesday,4
2427,app_open,2024-06-02,iOS,USA,786.0,2024-06-02,Sunday,1
4102,view_product,2024-05-16,Web,UK,969.0,2024-05-16,Thursday,5
18839,purchase,2024-02-10,Android,UK,590.0,2024-02-10,Saturday,8
2346,purchase,2024-03-09,Web,USA,848.0,2024-03-09,Saturday,8
9820,add_to_cart,2024-06-20,Android,Germany,648.0,2024-06-20,Thursday,6
18598,app_open,2024-01-10,Web,Germany,1028.0,2024-01-10,Wednesday,1
2961,checkout,2024-03-02,Android,USA,1443.0,2024-03-02,Saturday,7
5612,login,2024-01-01,Android,Germany,1729.0,2024-01-01,Monday,3
10739,app_open,2024-05-08,iOS,USA,1202.0,2024-05-08,Wednesday,1
6690,view_product,2024-06-04,Android,UK,1093.0,2024-06-04,Tuesday,5
16168,app_open,2024-01-03,Android,unknown,605.0,2024-01-03,Wednesday,1
14107,signup,2024-02-13,Web,USA,1330.0,2024-02-13,Tuesday,2
18145,search,2024-05-08,Android,USA,552.0,2024-05-08,Wednesday,4
6458,purchase,2024-05-26,unknown,USA,117.0,2024-05-26,Sunday,8
11033,add_to_cart,2024-05-31,Web,USA,1032.0,2024-05-31,Friday,6
9047,checkout,2024-05-23,iOS,India,1150.0,2024-05-23,Thursday,7
5902,add_to_cart,2024-05-19,iOS,USA,365.0,2024-05-19,Sunday,6
2496,app_open,2024-05-01,Web,UK,1156.0,2024-05-01,Wednesday,1
10435,search,2024-05-02,iOS,USA,1706.0,2024-05-02,Thursday,4
5582,search,2024-03-21,iOS,India,1756.0,2024-03-21,Thursday,4
3043,add_to_cart,2024-02-04,unknown,USA,427.0,2024-02-04,Sunday,6
4376,search,2024-03-22,Web,USA,1297.0,2024-03-22,Friday,4
9708,signup,2024-03-16,unknown,India,1324.0,2024-03-16,Saturday,2
18218,search,2024-03-18,Web,unknown,1213.0,2024-03-18,Monday,4
18007,add_to_cart,2024-02-28,Web,unknown,666.0,2024-02-28,Wednesday,6
18431,app_open,2024-04-23,iOS,India,1301.0,2024-04-23,Tuesday,1
18948,add_to_cart,2024-01-02,iOS,UK,1350.0,2024-01-02,Tuesday,6
15891,search,2024-02-11,Web,USA,1771.0,2024-02-11,Sunday,4
6440,signup,2024-04-26,unknown,USA,1385.0,2024-04-26,Friday,2
1496,add_to_cart,2024-04-09,Android,India,858.0,2024-04-09,Tuesday,6
11455,search,2024-05-15,Web,India,1770.0,2024-05-15,Wednesday,4
17926,app_open,2024-02-17,Web,India,837.0,2024-02-17,Saturday,1
1915,signup,2024-01-28,Android,USA,625.0,2024-01-28,Sunday,2
19185,login,2024-03-04,Web,India,1304.0,2024-03-04,Monday,3
12274,login,2024-03-10,unknown,USA,587.0,2024-03-10,Sunday,3
17465,app_open,2024-03-28,Web,unknown,1358.0,2024-03-28,Thursday,1
14281,view_product,2024-03-13,Android,India,157.0,2024-03-13,Wednesday,5
2179,purchase,2024-03-11,unknown,Germany,1164.0,2024-03-11,Monday,8
11447,search,2024-05-05,Android,USA,1521.0,2024-05-05,Sunday,4
3071,add_to_cart,2024-04-12,Android,India,786.0,2024-04-12,Friday,6
9998,view_product,2024-01-09,Android,India,1481.0,2024-01-09,Tuesday,5
17715,signup,2024-01-04,iOS,unknown,1691.0,2024-01-04,Thursday,2
14873,search,2024-02-27,Web,USA,1154.0,2024-02-27,Tuesday,4
8145,add_to_cart,2024-05-11,Android,India,351.0,2024-05-11,Saturday,6
10726,add_to_cart,2024-01-01,iOS,USA,1072.0,2024-01-01,Monday,6
15576,add_to_cart,2024-01-10,Android,India,1341.0,2024-01-10,Wednesday,6
2589,view_product,2024-03-07,Android,Germany,372.0,2024-03-07,Thursday,5
19870,checkout,2024-03-13,unknown,USA,91.0,2024-03-13,Wednesday,7
19974,app_open,2024-04-24,Web,UK,399.0,2024-04-24,Wednesday,1
9679,signup,2024-04-18,Web,Germany,1026.0,2024-04-18,Thursday,2
9803,search,2024-04-22,Android,unknown,307.0,2024-04-22,Monday,4
16290,login,2024-02-16,Android,unknown,1511.0,2024-02-16,Friday,3
10589,add_to_cart,2024-05-06,Web,India,769.0,2024-05-06,Monday,6
8214,add_to_cart,2024-03-24,unknown,USA,1463.0,2024-03-24,Sunday,6
18840,search,2024-04-04,Android,UK,511.0,2024-04-04,Thursday,4
11385,add_to_cart,2024-03-16,iOS,India,1584.0,2024-03-16,Saturday,6
16889,signup,2024-06-16,iOS,USA,1580.0,2024-06-16,Sunday,2
10529,login,2024-06-23,Web,unknown,644.0,2024-06-23,Sunday,3
16323,app_open,2024-03-19,Android,India,666.0,2024-03-19,Tuesday,1
16440,purchase,2024-03-29,iOS,USA,1597.0,2024-03-29,Friday,8
11392,search,2024-06-09,Android,India,896.0,2024-06-09,Sunday,4
5497,purchase,2024-05-11,Web,UK,310.0,2024-05-11,Saturday,8
5583,view_product,2024-05-13,Android,USA,1653.0,2024-05-13,Monday,5
11328,view_product,2024-04-01,Android,Germany,806.0,2024-04-01,Monday,5
17238,checkout,2024-05-28,iOS,Germany,1580.0,2024-05-28,Tuesday,7
7345,checkout,2024-06-03,Android,India,1702.0,2024-06-03,Monday,7
15674,purchase,2024-06-14,Web,Germany,1511.0,2024-06-14,Friday,8
17462,app_open,2024-04-30,Android,unknown,338.0,2024-04-30,Tuesday,1
6652,checkout,2024-06-14,unknown,Germany,1278.0,2024-06-14,Friday,7
17761,signup,2024-02-27,unknown,Germany,805.0,2024-02-27,Tuesday,2
17548,app_open,2024-01-29,Web,USA,1633.0,2024-01-29,Monday,1
12176,signup,2024-01-24,unknown,UK,957.0,2024-01-24,Wednesday,2
6941,login,2024-01-16,Web,UK,364.0,2024-01-16,Tuesday,3
2146,signup,2024-04-21,iOS,India,515.0,2024-04-21,Sunday,2
16958,login,2024-05-03,Web,unknown,1707.0,2024-05-03,Friday,3
16561,purchase,2024-03-30,Android,India,216.0,2024-03-30,Saturday,8
3216,search,2024-02-08,Web,USA,1745.0,2024-02-08,Thursday,4
16429,search,2024-02-16,Android,USA,860.0,2024-02-16,Friday,4
6449,app_open,2024-02-20,Web,Germany,204.0,2024-02-20,Tuesday,1
18847,app_open,2024-06-12,Web,USA,77.0,2024-06-12,Wednesday,1
18900,search,2024-01-27,Android,USA,172.0,2024-01-27,Saturday,4
12242,view_product,2024-05-18,Web,USA,303.0,2024-05-18,Saturday,5
5423,login,2024-02-19,Web,Germany,1652.0,2024-02-19,Monday,3
15833,add_to_cart,2024-02-01,iOS,Germany,813.0,2024-02-01,Thursday,6
18910,checkout,2024-02-17,Android,USA,1403.0,2024-02-17,Saturday,7
15978,search,2024-06-04,Android,USA,717.0,2024-06-04,Tuesday,4
18172,add_to_cart,2024-01-14,Web,India,496.0,2024-01-14,Sunday,6
14606,checkout,2024-05-12,iOS,USA,1276.0,2024-05-12,Sunday,7
8421,add_to_cart,2024-01-04,Android,USA,713.0,2024-01-04,Thursday,6
3548,view_product,2024-03-25,iOS,USA,471.0,2024-03-25,Monday,5
8252,add_to_cart,2024-01-24,Web,India,1192.0,2024-01-24,Wednesday,6
15856,signup,2024-04-25,Web,UK,998.0,2024-04-25,Thursday,2
13849,search,2024-04-15,Web,USA,193.0,2024-04-15,Monday,4
5608,view_product,2024-05-17,Web,unknown,44.0,2024-05-17,Friday,5
14827,checkout,2024-03-14,Web,USA,1638.0,2024-03-14,Thursday,7
7745,search,2024-03-14,Android,UK,1667.0,2024-03-14,Thursday,4
4062,add_to_cart,2024-03-05,Android,USA,340.0,2024-03-05,Tuesday,6
6281,checkout,2024-02-19,iOS,Germany,860.0,2024-02-19,Monday,7
5762,signup,2024-06-07,iOS,Germany,1709.0,2024-06-07,Friday,2
10640,signup,2024-06-02,Android,Germany,616.0,2024-06-02,Sunday,2
1966,login,2024-01-10,Web,unknown,167.0,2024-01-10,Wednesday,3
1107,signup,2024-04-25,Web,India,186.0,2024-04-25,Thursday,2
12286,signup,2024-01-02,Android,India,300.0,2024-01-02,Tuesday,2
9814,checkout,2024-03-30,Android,India,1588.0,2024-03-30,Saturday,7
1509,login,2024-03-04,Android,Germany,949.0,2024-03-04,Monday,3
7815,search,2024-02-15,Android,UK,302.0,2024-02-15,Thursday,4
10256,checkout,2024-06-11,iOS,unknown,1243.0,2024-06-11,Tuesday,7
17015,search,2024-04-06,iOS,UK,635.0,2024-04-06,Saturday,4
10630,login,2024-01-19,iOS,India,124.0,2024-01-19,Friday,3
4871,search,2024-04-26,iOS,India,597.0,2024-04-26,Friday,4
16953,search,2024-06-13,iOS,India,418.0,2024-06-13,Thursday,4
14276,add_to_cart,2024-05-02,Android,India,1344.0,2024-05-02,Thursday,6
8164,view_product,2024-01-11,iOS,India,1422.0,2024-01-11,Thursday,5
4500,login,2024-03-29,iOS,USA,900.0,2024-03-29,Friday,3
19583,login,2024-05-11,Android,Germany,384.0,2024-05-11,Saturday,3
13546,add_to_cart,2024-04-23,iOS,UK,112.0,2024-04-23,Tuesday,6
8758,app_open,2024-04-06,Android,India,1427.0,2024-04-06,Saturday,1
16042,view_product,2024-02-17,Android,USA,147.0,2024-02-17,Saturday,5
7070,checkout,2024-04-19,iOS,India,1207.0,2024-04-19,Friday,7
19654,checkout,2024-03-30,Android,USA,965.0,2024-03-30,Saturday,7
6385,search,2024-05-15,iOS,USA,988.0,2024-05-15,Wednesday,4
1229,app_open,2024-03-28,iOS,USA,756.0,2024-03-28,Thursday,1
19870,view_product,2024-06-12,unknown,India,615.0,2024-06-12,Wednesday,5
1909,search,2024-05-25,iOS,UK,315.0,2024-05-25,Saturday,4
12720,purchase,2024-02-19,Android,India,948.0,2024-02-19,Monday,8
18361,checkout,2024-02-03,iOS,unknown,1340.0,2024-02-03,Saturday,7
18018,view_product,2024-03-12,Android,USA,790.0,2024-03-12,Tuesday,5
5717,signup,2024-03-13,iOS,India,224.0,2024-03-13,Wednesday,2
19574,search,2024-04-02,Web,USA,1355.0,2024-04-02,Tuesday,4
14235,view_product,2024-05-08,Android,USA,991.0,2024-05-08,Wednesday,5
6189,view_product,2024-06-17,iOS,USA,1143.0,2024-06-17,Monday,5
4474,app_open,2024-05-26,iOS,India,814.0,2024-05-26,Sunday,1
12972,view_product,2024-04-19,Android,UK,1374.0,2024-04-19,Friday,5
8194,purchase,2024-05-09,Web,India,738.0,2024-05-09,Thursday,8
2865,signup,2024-04-24,Web,India,516.0,2024-04-24,Wednesday,2
1298,signup,2024-03-22,iOS,unknown,1662.0,2024-03-22,Friday,2
4725,purchase,2024-01-03,iOS,India,1045.0,2024-01-03,Wednesday,8
5540,view_product,2024-04-24,Web,India,1332.0,2024-04-24,Wednesday,5
11297,purchase,2024-01-04,iOS,India,1257.0,2024-01-04,Thursday,8
13464,search,2024-04-27,iOS,India,196.0,2024-04-27,Saturday,4
5814,app_open,2024-04-26,iOS,India,718.0,2024-04-26,Friday,1
14596,search,2024-04-20,Web,India,609.0,2024-04-20,Saturday,4
16386,purchase,2024-03-02,iOS,UK,198.0,2024-03-02,Saturday,8
7818,view_product,2024-05-08,Web,UK,1056.0,2024-05-08,Wednesday,5
9162,signup,2024-01-31,unknown,India,223.0,2024-01-31,Wednesday,2
6489,purchase,2024-05-26,iOS,India,1572.0,2024-05-26,Sunday,8
7085,login,2024-01-10,Web,UK,284.0,2024-01-10,Wednesday,3
10037,app_open,2024-04-01,Web,USA,940.0,2024-04-01,Monday,1
5185,checkout,2024-05-24,iOS,India,895.0,2024-05-24,Friday,7
5226,search,2024-03-04,iOS,UK,857.0,2024-03-04,Monday,4
8692,signup,2024-02-20,iOS,UK,1499.0,2024-02-20,Tuesday,2
7805,search,2024-01-07,unknown,UK,502.0,2024-01-07,Sunday,4
4157,view_product,2024-01-31,iOS,India,1552.0,2024-01-31,Wednesday,5
3105,add_to_cart,2024-05-04,iOS,UK,119.0,2024-05-04,Saturday,6
6176,search,2024-05-19,Android,USA,409.0,2024-05-19,Sunday,4
1993,app_open,2024-03-03,Web,India,554.0,2024-03-03,Sunday,1
14705,login,2024-03-24,iOS,USA,1390.0,2024-03-24,Sunday,3
1189,purchase,2024-03-08,unknown,India,1326.0,2024-03-08,Friday,8
13793,login,2024-05-14,Android,Germany,160.0,2024-05-14,Tuesday,3
13470,view_product,2024-01-10,Web,USA,403.0,2024-01-10,Wednesday,5
8046,app_open,2024-02-10,Android,UK,413.0,2024-02-10,Saturday,1
16637,login,2024-03-31,Android,India,1724.0,2024-03-31,Sunday,3
10238,signup,2024-02-12,Android,USA,239.0,2024-02-12,Monday,2
17989,search,2024-05-13,Web,UK,218.0,2024-05-13,Monday,4
18750,view_product,2024-06-10,iOS,India,732.0,2024-06-10,Monday,5
12118,signup,2024-03-24,Android,USA,41.0,2024-03-24,Sunday,2
16411,view_product,2024-04-11,iOS,India,631.0,2024-04-11,Thursday,5
10256,app_open,2024-02-01,Web,India,1560.0,2024-02-01,Thursday,1
1517,view_product,2024-06-06,iOS,India,1728.0,2024-06-06,Thursday,5
13425,checkout,2024-04-30,Android,India,171.0,2024-04-30,Tuesday,7
15676,login,2024-05-13,Android,UK,707.0,2024-05-13,Monday,3
11781,app_open,2024-06-26,iOS,India,1331.0,2024-06-26,Wednesday,1
19656,purchase,2024-04-10,unknown,India,829.0,2024-04-10,Wednesday,8
17197,add_to_cart,2024-01-12,iOS,unknown,251.0,2024-01-12,Friday,6
3308,view_product,2024-02-08,unknown,USA,345.0,2024-02-08,Thursday,5
5792,signup,2024-06-20,Web,USA,1037.0,2024-06-20,Thursday,2
18194,app_open,2024-02-09,Android,UK,671.0,2024-02-09,Friday,1
12955,add_to_cart,2024-06-24,Web,UK,1597.0,2024-06-24,Monday,6
13760,purchase,2024-06-23,Android,India,1310.0,2024-06-23,Sunday,8
9268,add_to_cart,2024-01-12,iOS,India,913.0,2024-01-12,Friday,6
19693,app_open,2024-02-15,iOS,USA,464.0,2024-02-15,Thursday,1
8908,purchase,2024-03-14,Web,USA,1410.0,2024-03-14,Thursday,8
5439,view_product,2024-03-16,Web,India,1243.0,2024-03-16,Saturday,5
16371,view_product,2024-04-23,Android,India,898.0,2024-04-23,Tuesday,5
14227,checkout,2024-02-19,Web,UK,402.0,2024-02-19,Monday,7
11933,add_to_cart,2024-03-02,Android,USA,372.0,2024-03-02,Saturday,6
7389,app_open,2024-04-21,unknown,UK,1143.0,2024-04-21,Sunday,1
12420,search,2024-03-13,unknown,UK,1340.0,2024-03-13,Wednesday,4
13461,purchase,2024-03-08,Web,USA,407.0,2024-03-08,Friday,8
18229,search,2024-02-18,iOS,Germany,901.0,2024-02-18,Sunday,4
13240,login,2024-04-19,unknown,UK,1692.0,2024-04-19,Friday,3
2332,app_open,2024-03-02,Android,India,46.0,2024-03-02,Saturday,1
12229,purchase,2024-06-07,iOS,India,945.0,2024-06-07,Friday,8
13524,checkout,2024-06-12,iOS,India,866.0,2024-06-12,Wednesday,7
7300,search,2024-06-24,Android,India,1136.0,2024-06-24,Monday,4
18658,checkout,2024-05-02,Android,UK,1627.0,2024-05-02,Thursday,7
8166,signup,2024-01-13,Web,UK,963.0,2024-01-13,Saturday,2
1337,app_open,2024-06-04,Android,Germany,1137.0,2024-06-04,Tuesday,1
4294,search,2024-06-22,iOS,USA,1109.0,2024-06-22,Saturday,4
17720,checkout,2024-06-22,Android,USA,550.0,2024-06-22,Saturday,7
14445,view_product,2024-01-11,iOS,UK,597.0,2024-01-11,Thursday,5
2867,signup,2024-03-14,Web,UK,446.0,2024-03-14,Thursday,2
1494,login,2024-05-30,iOS,UK,1147.0,2024-05-30,Thursday,3
5642,search,2024-06-01,Web,USA,12.0,2024-06-01,Saturday,4
4886,view_product,2024-06-04,iOS,India,647.0,2024-06-04,Tuesday,5
9352,signup,2024-02-16,Android,India,890.0,2024-02-16,Friday,2
3036,signup,2024-02-08,Web,USA,1304.0,2024-02-08,Thursday,2
15722,login,2024-04-13,iOS,USA,570.0,2024-04-13,Saturday,3
16556,add_to_cart,2024-04-22,Web,unknown,692.0,2024-04-22,Monday,6
17186,purchase,2024-01-22,Android,unknown,433.0,2024-01-22,Monday,8
10699,checkout,2024-02-01,iOS,India,453.0,2024-02-01,Thursday,7
3281,add_to_cart,2024-01-03,Android,unknown,1477.0,2024-01-03,Wednesday,6
11060,view_product,2024-03-18,Android,USA,395.0,2024-03-18,Monday,5
2601,search,2024-04-04,unknown,UK,1329.0,2024-04-04,Thursday,4
13019,app_open,2024-02-20,Android,India,568.0,2024-02-20,Tuesday,1
12672,signup,2024-06-15,iOS,Germany,880.0,2024-06-15,Saturday,2
2299,search,2024-02-18,Android,India,1771.0,2024-02-18,Sunday,4
15794,app_open,2024-05-30,iOS,UK,1137.0,2024-05-30,Thursday,1
15748,add_to_cart,2024-05-03,Android,UK,592.0,2024-05-03,Friday,6
17026,search,2024-01-24,Web,India,321.0,2024-01-24,Wednesday,4
19430,search,2024-02-13,Android,USA,256.0,2024-02-13,Tuesday,4
16017,purchase,2024-06-08,Android,UK,1592.0,2024-06-08,Saturday,8
3881,signup,2024-02-20,Android,UK,850.0,2024-02-20,Tuesday,2
19201,signup,2024-01-26,Android,UK,210.0,2024-01-26,Friday,2
19582,search,2024-05-29,iOS,India,1312.0,2024-05-29,Wednesday,4
4332,search,2024-02-14,iOS,USA,1021.0,2024-02-14,Wednesday,4
2103,purchase,2024-06-05,iOS,Germany,405.0,2024-06-05,Wednesday,8
4177,add_to_cart,2024-06-28,iOS,USA,515.0,2024-06-28,Friday,6
12666,login,2024-03-07,Android,India,1643.0,2024-03-07,Thursday,3
3177,app_open,2024-02-14,iOS,India,272.0,2024-02-14,Wednesday,1
18578,view_product,2024-03-28,iOS,USA,1049.0,2024-03-28,Thursday,5
7041,view_product,2024-01-11,Android,USA,864.0,2024-01-11,Thursday,5
9727,login,2024-03-25,Android,USA,572.0,2024-03-25,Monday,3
15532,add_to_cart,2024-02-04,iOS,India,182.0,2024-02-04,Sunday,6
8060,search,2024-06-28,Web,UK,176.0,2024-06-28,Friday,4
13561,search,2024-05-10,Web,Germany,291.0,2024-05-10,Friday,4
17647,login,2024-04-13,Android,UK,1198.0,2024-04-13,Saturday,3
16956,view_product,2024-04-24,Android,India,1503.0,2024-04-24,Wednesday,5
7968,signup,2024-06-26,unknown,India,1488.0,2024-06-26,Wednesday,2
19436,signup,2024-05-15,Web,USA,1641.0,2024-05-15,Wednesday,2
5946,add_to_cart,2024-06-22,unknown,unknown,708.0,2024-06-22,Saturday,6
16068,search,2024-03-03,Android,India,1256.0,2024-03-03,Sunday,4
14732,app_open,2024-06-25,Web,UK,785.0,2024-06-25,Tuesday,1
5089,view_product,2024-06-13,Android,USA,814.0,2024-06-13,Thursday,5
1357,checkout,2024-02-13,Web,Germany,1594.0,2024-02-13,Tuesday,7
14999,app_open,2024-06-19,iOS,India,589.0,2024-06-19,Wednesday,1
6505,purchase,2024-04-15,iOS,USA,17.0,2024-04-15,Monday,8
9942,search,2024-02-24,unknown,India,396.0,2024-02-24,Saturday,4
16840,add_to_cart,2024-04-01,Android,India,1031.0,2024-04-01,Monday,6
4250,add_to_cart,2024-05-19,iOS,UK,902.0,2024-05-19,Sunday,6
3258,view_product,2024-04-24,Android,India,390.0,2024-04-24,Wednesday,5
10102,signup,2024-05-23,iOS,USA,1473.0,2024-05-23,Thursday,2
1583,add_to_cart,2024-04-26,Android,Germany,1760.0,2024-04-26,Friday,6
15501,checkout,2024-02-08,Android,UK,1502.0,2024-02-08,Thursday,7
